,strength_x_t3_5,strength_y_t3_5,strength_x_t1_1,strength_y_t1_1,strength_x_t2_3,strength_y_t2_3,strength_x_T3_4,strength_y_T3_4,strength_x_T1_0,strength_y_T1_0,strength_x_T2_2,strength_y_T2_2,modulus_x_t2_3,modulus_y_t2_3,modulus_x_t3_5,modulus_y_t3_5,modulus_x_T3_4,modulus_y_T3_4,modulus_x_T1_0,modulus_y_T1_0,modulus_x_t1_1,modulus_y_t1_1,modulus_x_T2_2,modulus_y_T2_2,elongation_x_t3_5,elongation_y_t3_5,elongation_x_T1_0,elongation_y_T1_0,elongation_x_T3_4,elongation_y_T3_4,elongation_x_t1_1,elongation_y_t1_1,elongation_x_t2_3,elongation_y_t2_3,elongation_x_T2_2,elongation_y_T2_2,tg_x_t2_3,tg_y_t2_3,tg_x_T1_0,tg_y_T1_0,tg_x_t3_5,tg_y_t3_5,tg_x_T3_4,tg_y_T3_4,tg_x_t1_1,tg_y_t1_1,tg_x_T2_2,tg_y_T2_2
0,0.7429215432164356,3.0487833785000955,0.27923676403072983,0.605668391130437,0.15927154466842042,0.6208482911734823,0.08282129641872782,1.1121390139835552,0.7370828478877701,1.8568197203127674,0.6150935503623512,1.750963647554939,0.33648287256812215,112.0573428109617,0.6980903343474225,98.99261166246652,0.8050629505486542,29.487015884180003,0.01026226332722957,-87.46219342411746,0.09319029759692588,-37.1411649406156,0.57437134642001,29.49520578500926,0.5122965850886317,0.3541027584131198,0.9574809859950554,-0.31794901433409795,0.2431040448893962,0.32802409440163444,0.9853478948837945,-0.5830206793732615,0.07246748197693009,-0.30848792876664444,0.05463493861309621,-0.34668073522020526,0.7211013409748722,0.29404235476977547,0.2289738690943255,-1.2795827797203838,0.5463634212274177,1.0548582291386523,0.03643365824337497,-3.5343527945955406,0.9585831360925635,-2.9645725685962154,0.36506242334783234,-0.8574123843143457
1,0.2250094390913575,-3.106525359194567,0.9443196816477025,-3.9722330573685634,0.9694309631899029,-5.214618224087107,0.2888257591498874,0.3793347159576643,0.6356290398104334,3.2002921765523182,0.1699723789086346,-0.2033755281605112,0.12502184861906152,37.383135538475564,0.34207692524131417,-37.409924029798745,0.926806042599555,-60.393962145367716,0.21009580534958316,-73.90355173820143,0.4623888360181354,44.81778561392563,0.6744549898916702,-11.295038689827088,0.5945743795010152,0.47839237556767744,0.30774816178490194,0.12209698509020014,0.6944763413145528,0.15429586216756982,0.994337878232875,0.09776953531877967,0.8493778020393643,-0.07196206523655405,0.6123881018483674,0.04276341154873092,0.11771493580613812,-1.7596186334059383,0.8507068832080404,1.004293930651904,0.5044035225758304,1.331008299222043,0.5404985277078652,0.6681375927731044,0.2668820675173791,-0.4587734256304346,0.2152710182192593,0.28077081160010564
2,0.23265822542438108,-2.557532552424984,0.6018938446614818,3.373955867378691,0.8922263559071757,-2.0083630403785975,0.6079731374811281,1.6995816771575254,0.7544976012625924,2.6289639332751533,0.37470183303759397,2.459413894274358,0.6689882565989586,39.99292188280616,0.25973941684105983,32.17228522515468,0.5055898699760669,70.64053102320815,0.6500450445681349,84.17767405081366,0.06315845914270024,-57.683483570025956,0.9969810674533506,-100.47530243116135,0.8976753393699701,0.2953753428075365,0.4321138186887292,0.38338822362706926,0.4162660475527813,0.439421749340545,0.25589144928473284,-0.17257754806264225,0.3297055730690952,0.39835225219227266,0.5990826259191443,0.23390235485191246,0.7904553528892891,1.3836594927285488,0.6296236917214891,1.6989630585715938,0.5890683703139382,0.9398729454285046,0.6472513832148564,-0.252805631906583,0.2588575300874283,-0.1533960886779464,0.7835179791025849,0.7648092650692044
3,0.8622925983127557,-1.2306730036953013,0.015877871206559924,-6.504882537165013,0.25115344174738885,1.8697638248382642,0.08385768186610909,0.78887684642278,0.9648373344906424,-2.6173728279754958,0.019214919205757686,-6.158293810620519,0.5949824127865789,67.2084881451449,0.9722487681871365,-86.94326013379298,0.3586645082651597,-12.947752112964498,0.7060181502156362,20.682659616301038,0.43378494761816766,63.33362616387703,0.04325334648710477,-42.746043983773966,0.8150397628104427,0.36806198749234864,0.8033413036007394,0.15688007778750326,0.15102041356573426,-0.06630976204756786,0.8181310645925507,0.11911808161046311,0.8539474063697541,-0.34877930044675987,0.3919790372258902,0.22046069085935152,0.8035671550940069,1.504976693845558,0.6876260162441472,2.3745667267123256,0.281091223966488,1.4131941035633524,0.4230480862308654,1.3375408176653,0.36145909779411034,0.9529088909414916,0.9406636520386343,0.7487842697808231
4,0.6178458817067997,5.109675710529338,0.9435994678333189,-0.9892152335573277,0.4518004596335061,3.3860891985803763,0.334812475147661,2.3519295653905816,0.9725317049360946,-1.9505577808482686,0.636444068964609,2.104530564870941,0.9680993881369798,-163.1092221834264,0.7360569132371522,54.57112078711599,0.6824541276996847,43.97041277504893,0.3906975588248911,13.81742379730003,0.30456626102059203,25.982028490684634,0.612035375500899,32.33397353089355,0.44102875738740177,0.2776891851580934,0.6444640324020595,0.3639027869993877,0.7910156987991805,-0.26066977453423856,0.10795395665714691,-0.7783074453356444,0.8501382136743479,-0.18079341259934706,0.38314445226522287,0.2609246898040072,0.9956592092662921,-4.020604710352487,0.5508568454438754,1.2226677139220532,0.5486664927181519,1.1815014062492084,0.5865131806393039,0.4166396933652756,0.28519334406587926,0.8678245049102609,0.18506259350760434,-1.5653714278477877
5,0.7381288135190411,3.2776786386110945,0.5964458771772438,3.194981119456572,0.009291815631217393,-4.018044560466596,0.4154549028590028,3.0536438689127015,0.8629671686164702,0.7282648761545187,0.41743436415038293,1.6181783039579836,0.04425192163583658,-39.8263820108962,0.3871583701906043,4.407294481006357,0.7806118098666388,23.7575271655103,0.5204759679805723,21.65775210155971,0.07297665132807662,-68.02642678239555,0.33390024261029394,49.61332444702715,0.7283070728451337,0.5143990013966588,0.3848437806968531,0.28019438770427574,0.23043350802109686,0.5311589178047079,0.15047872731331746,-0.3495401884505178,0.26559056741022935,0.3686731434598266,0.3681949873128062,0.22968267785937468,0.37785947191235747,2.049679422990373,0.7143987035343217,1.7580782572505251,0.7452312594713021,1.7906556327578347,0.6659413534884925,1.1573967738118314,0.8236824995377611,0.5269686748758335,0.33957710044129286,0.3437239899219451
6,0.8291644119655357,1.8138460826140657,0.9380622398564123,-4.023190022975981,0.04738553283229574,-3.4566723526603957,0.1393165616573383,1.1275199857841036,0.7403868413938876,2.019232571688938,0.21158891063214957,-3.1295401365759874,0.906723583644849,-130.4732926474964,0.4061959924616211,13.451086766040987,0.6280632088020203,34.92112089759688,0.12450962809411048,-124.15649315778319,0.4821228369142643,49.83253308805908,0.8886062623873839,-54.945857468254175,0.857380598944199,0.3080153383504403,0.6772643148056294,0.32436787387636357,0.5085137182472023,0.2159727512936328,0.42899728576263285,0.12354961591316471,0.7496451331094937,-0.03732457220742717,0.9216613397988114,-0.5236940474646776,0.3337881729149411,0.7870921663001624,0.4394114713735744,1.0180429786482894,0.5169905312085488,1.1970010288198893,0.09213093552838802,0.753403316970958,0.17533061718162823,-0.34025093517530824,0.6430054367353192,0.8887298165613502
7,0.3807177961590561,2.2553653220306966,0.2255659324235959,0.5178703937089608,0.2518441301428739,2.020069416610662,0.3867155247261135,2.969884122219173,0.7758386840922598,2.627604467800457,0.3487924606110965,2.1158946700956136,0.49537388670253335,98.06477520206043,0.10916413235140376,-105.74555555892456,0.029606638433204657,-85.44520737946834,0.26886509222833177,-46.83796561424776,0.2756455686090614,67.82415342676921,0.10445463257155152,-80.34292277754375,0.04585173965035616,-1.303497149494473,0.4558680197727317,0.30046869826840883,0.13482222680982137,0.14226907605616984,0.7179013739086063,0.19274677153762876,0.1304648894214535,0.2095651833966481,0.6664382918516294,0.1305885589228346,0.7009880739631228,0.5012166388972714,0.0025075711051568694,-4.345757576385518,0.7015831076734452,0.7039391596161435,0.2262470659683965,-2.084299228260506,0.8975020931586617,-1.2117578291022846,0.3359617569536788,-0.5868322588526818
8,0.5913698412563768,5.405040967321808,0.4512584433149397,2.9003244760235796,0.7736244957795065,4.190239287777906,0.9434048223162266,-1.9536431467075062,0.08287943952555499,-0.697145711708989,0.005231455696133813,-3.5100646858845956,0.4485991535304683,79.79956401769934,0.4036230705550463,43.90896930955674,0.6880572448262927,-0.049705422189859405,0.665970548795569,62.18315672624142,0.40591511179777906,49.462362606248604,0.907696046437326,-73.2611282367885,0.05616176625027458,-1.0822159513179797,0.02636728220134199,-0.6911159032062555,0.23941741542830186,0.015301627134540585,0.6934581253861609,0.21175235839600032,0.8440613417824963,-0.35028511498611026,0.5646519369641972,0.10040703973392862,0.9683255101401006,-3.7025009406100904,0.17953806509223091,-1.1828999136532978,0.8205525503113614,0.8779598470261223,0.7290675792764004,1.9868716216286706,0.7028414885229786,0.7265523670012305,0.35520176474861975,0.12802182308617405
9,0.781584206718196,5.091034002597425,0.1971420310640446,-2.6879941126986893,0.7927799850810952,-0.1498136580559688,0.7622466968737353,-1.1616632401663969,0.17151347432335828,-0.8690873662252638,0.9592451279326054,-6.915644556246386,0.9884577781144518,-156.39548355314696,0.9805099350421184,-77.95320290287748,0.3072532133915248,-23.942763843131715,0.7096372157188852,21.495047529655096,0.934490681573177,-74.85482682644721,0.6903723400250972,27.582632331630492,0.8321803692934782,0.44933526788720357,0.46576668164330637,0.4172972051140602,0.1355492774801872,0.47686167902481946,0.24588697632021794,-0.09707153985186945,0.36422873906119935,0.44515243891763523,0.6613691843608891,0.1980451086603764,0.5029622509950091,2.1233382273240213,0.0035666850297310093,-4.771814929883494,0.89757621617439,-1.3493380989370776,0.4263786393328819,0.9054273087851925,0.32865763713942675,0.17782651187410892,0.8777341229448916,-0.7493191942567734
