0,1,2,3,4,5,6,7,8,9,mean,std
22.44599039572003,0.0,0.0,11.919991911750968,24.789902939373665,7.494660341208486,17.797151165475977,4.503237788544437,17.419931025439066,14.457927685621312,12.082879325313396,8.403342165914959
22.44599039572003,0.0,0.0,12.254346086990775,26.42279566642938,8.309762071825892,21.25528724038301,10.82596522445833,19.048741628286123,16.503290592647065,13.706617890674062,8.641156960119396
22.973727218761155,0.0,1.3641175220900446,15.899825066200119,27.04916360332902,13.972076767960868,21.724093105103854,10.97175831171091,19.055346350605813,20.225374799696997,15.32354827454588,8.518861260271471
23.462761327191632,0.0,3.773270761937387,18.262423992000706,27.238534225267514,19.988673450822482,23.728401531663664,12.706406197651626,19.783050287763047,20.88251539603974,16.98260371703378,8.41183523395115
24.505351216210098,1.401970369132194,15.696858476375612,18.26694249192383,27.333313824044236,20.04815118735331,24.126420228478782,18.7049318053583,20.4582382305931,21.080081356164275,19.162225918563376,6.742015059586092
25.597648870102255,6.561366810647552,16.56189114889341,18.26694249192383,26.718144483811557,21.1045369759828,24.325688261330033,18.7049318053583,24.303863373815535,21.81131080300031,20.395632502486556,5.6012114713179635
26.377410803371816,6.970467542514188,17.42470967759274,18.320960169402145,26.79301518289218,21.91123455043086,24.24914614398299,25.335410185281123,25.204079622580593,22.256894446522598,21.484332832457124,5.712746054908715
26.370692313143675,7.477026838423176,17.439285906811413,18.904352831193027,26.83900159666663,22.05110373922207,24.359780547167574,26.36441674937398,25.58860349268174,22.470561922396236,21.78648259370795,5.666407130995062
26.370692313143675,9.12091266756638,19.786617945073914,18.889156725790965,26.840124226742514,22.130465069010103,24.335324014737672,26.787664792029556,25.858519606524936,22.819195647839294,22.293867300845896,5.158151016089767
27.123088802177428,11.352437278093115,19.801624629176807,18.889156725790965,26.937721567698514,22.22488650509045,24.46681804195875,26.803227580052503,25.662020966635943,22.608141009710806,22.586912310638528,4.66958518545117
27.034789871884307,11.82941723260841,20.510102379127655,18.889156725790965,26.842037320087158,21.883057154956138,22.90638026619652,27.103916012536857,26.755653935342377,22.545838039318234,22.63003489378486,4.582163598256917
27.034789871884307,12.232589953988862,20.552010848566912,19.223075498263427,26.78075853204165,22.091699967227907,23.199386329264694,27.18704530347816,26.860158063205468,24.07378579167987,22.923530015960125,4.4850871218976645
27.043741881983934,13.26825466245674,20.510088662326652,19.223075498263427,27.06065828246053,21.607263181438167,24.10354596275034,26.928656786184792,26.78916384053084,24.165542834866496,23.069999159326194,4.269327887849105
26.956188280446447,13.680540950233128,20.60424403814139,19.271190514820113,27.066041989804557,22.699566449844085,24.11022922530568,26.977880853591326,26.965711446430163,24.318554163668125,23.265014791228502,4.15439088505585
26.956188280446447,14.68549401972903,20.292935244800244,18.99258985066698,27.066041989804557,22.976971434242166,23.688099088991432,27.068830123308466,26.92507858792594,24.90057360676655,23.355280222668185,3.993597869044582
26.124087230615928,15.029189919781984,20.922008445964885,19.208482037101213,26.802238801259918,23.217401731392194,23.9822946724928,27.168150439535502,26.616287083208,24.961982697757005,23.403212305910944,3.7434097128680595
26.586093943304526,16.430700966120725,21.26185422531485,19.63096871299881,26.812392027404,23.38231878867144,23.99986745966479,26.07966320629093,26.637650683422923,26.013719820416863,23.683522983360987,3.364443729715188
26.650904080584766,16.884780367619435,20.545309705351993,20.41044922355223,26.61204505658146,23.513002989688232,24.328870744961094,26.734219149778312,26.69095653181334,26.10856921221074,23.84791070621416,3.2950486810914614
26.650904080584766,17.92636732547086,21.439028898480704,20.760848235469595,26.85931225943041,23.513002989688232,24.328870744961094,26.9652563094776,26.928918651333902,26.53175248411327,24.190426197901044,3.048055623135687
26.571759662987557,17.99177902250577,21.441517530080866,20.58492791880338,26.383332724604276,23.418127092826378,24.037883873823166,26.900563982099584,26.9532201106587,26.890215932057348,24.117332785044702,3.037959213635017
27.01830621422773,18.34416106454279,21.48877997967083,20.956657188776433,26.677769107266997,23.64316659848413,24.269785678634765,27.027395300712517,26.9532201106587,26.933746045965467,24.331298728894037,2.9905403929357015
26.52577922485554,18.513321738510204,22.281573860650298,20.956657188776433,26.885246110543896,23.699305924359045,24.305403769192154,27.080493263589613,26.97877123192587,26.45248200800408,24.36790343204071,2.8324920450778777
26.297878722412804,18.178653328629625,22.175769615007336,21.091601148063496,26.81185039450775,23.7783048633059,24.23842631157542,27.119494442909296,26.952912577481744,26.485059171828805,24.312995057572216,2.874268965282879
26.624710102351834,18.32287162380641,22.487325958971816,21.092077795263965,26.816376848003255,23.633099994068264,24.108790114285227,26.97878293856291,26.96268240386638,26.501304390295726,24.35280221694758,2.8390839703853374
26.736678019921477,19.2132503789321,22.567594252570668,21.092077795263965,26.822935987361507,23.495331972935496,24.47482842166592,26.984308032505883,26.679500142245807,26.430717149889976,24.44972221532928,2.633077976973357
26.413389403438604,19.909981685746693,22.55176256823342,21.092077795263965,26.876290601637407,23.418318585103556,24.43146109489042,26.984308032505883,26.679500142245807,26.443098053101703,24.480018796216747,2.4830228371092686
26.58985388889724,20.774805290142034,22.570772378390807,21.273604886289895,26.993856427650492,23.675663224037038,24.46868388297497,27.011127498349524,26.720509320969292,26.914903262283673,24.699378005998494,2.365303491754849
26.782834244545064,21.212129113868652,22.653828191653602,21.457906321709213,25.73655386222987,23.468419169703395,24.245430960254815,27.041017995786866,26.807872952289067,27.021137379697308,24.642713019173787,2.219857088929501
27.09067779863702,21.372415680603623,22.401007228318,21.76815282918481,26.430386715801937,23.570009458772205,24.334278185493616,26.969387175051533,26.735246317418557,26.401292457442867,24.707285384672417,2.173944193677786
26.586612923943918,21.445892818929895,22.497784994654697,22.35064577373113,26.44691051626928,23.624695900522944,24.364728702205603,26.969387175051533,26.961386502623846,26.40963841606042,24.76576837239933,2.0489440200355755
26.862835807561932,21.482932501717595,22.940604448968088,24.234202248440546,26.79462329566902,23.406636050830354,24.43828805237652,26.7953227404845,26.845240088286033,26.40963841606042,25.0210323650395,1.8802454789587373
