0,1,2,3,4,5,6,7,8,9,mean,std
16.885812341090308,16.177663004623206,23.010309643837044,18.285405396593063,18.92683149031405,10.371850673595656,19.523253587475203,21.567796807131458,25.1678455663946,22.005869333192464,19.192263784424703,3.963006553103315
18.0176936578378,16.177663004623206,23.79754903587616,19.959684264019835,22.85191102864908,13.524874050692564,19.85988471722944,22.44616158957163,25.1678455663946,22.017065105817796,20.38203320207121,3.4400941808721552
18.0176936578378,16.450896388394636,24.720945169287194,20.739506167883075,24.262409362164387,22.435805391461734,19.85988471722944,22.60931377172616,25.313026318892636,22.333348053425627,21.67428289983027,2.7555367750838804
20.325573365204317,20.939294213201485,26.128547722808253,21.523320374961763,26.18443540470988,24.04285714374439,20.27320299717078,25.73742157136689,26.479277584346704,22.739962728690074,23.437389310620453,2.445085604995258
22.338191406038987,21.667963283653407,26.743271589059173,21.93481256053591,26.73249469976598,25.775390766396804,20.317665586898347,26.08210908021126,26.88031519610017,23.78683306001774,24.225904722867778,2.3735031528381234
22.656646492057636,23.19950050822823,26.955378243463525,22.146983052551445,27.168708327620493,26.394217061734096,21.740032583079138,27.12217391315536,27.242400234129956,24.01682322523241,24.864286364125228,2.1973910447147107
22.744703577934395,23.42967173568371,27.090995877148828,22.313857577356696,27.309908409783425,27.15754517425615,22.66608036742283,27.300678234762735,27.350581824795235,24.147277531468003,25.1511300310612,2.142308674639714
23.151395976311257,23.797014955413598,27.122193177524426,22.814626770146198,27.430770454591602,27.398260152623543,23.4670048272701,27.19592253472853,27.313005692380784,24.25357023373964,25.394376477472967,1.932054380710188
24.14034918826472,24.123360075733732,27.223354986108543,23.277994121495183,27.39620853477251,27.422037609426834,24.26810233054655,27.1557237876816,27.271702712546833,24.459676509048307,25.673850985562485,1.6467799084075412
24.404548799541733,24.649656280076,27.213897569731547,23.272706050424304,27.4012529695287,27.42397869507074,24.26909716379404,27.285558815563324,27.259449795881597,24.74831952085554,25.79284656604675,1.5698495455199621
24.667855968585858,24.927772167704806,26.90060122111791,23.477287758571507,27.38206276603245,27.31762344920714,24.35740283482998,27.294884617325845,27.26557647936198,24.745712667616324,25.833677993035376,1.449786569015023
25.206279058298964,25.0498525613708,26.917933707538744,23.59316963284831,27.360673915539984,27.291609574166607,24.649236897110736,27.082520758387023,27.28036049990038,25.21527031507989,25.964690692024146,1.3010367005156314
