iteration,metric,mean,std,min,max,median,q25,q75
0,hypervolume,0.44072578821930747,1.1120349046703555,0.0,3.719651281959441,0.0,0.0,0.0
0,fit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,optimize_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,batch_time,0.001599999999962165,0.004799999999886495,0.0,0.01599999999962165,0.0,0.0,0.0
1,hypervolume,4.278842526943719,6.279256922016075,0.0,21.18141726427762,2.369795709893773,0.0,4.647664387942193
1,fit_time,0.03740000000034342,0.007838367177017858,0.030999999999039574,0.0470000000022992,0.031000000002677552,0.030999999999039574,0.046999999998661224
1,optimize_time,2.3921999999991383,0.6322203413359325,1.485000000000582,3.5939999999973224,2.2890000000006694,2.0549999999993815,2.4059999999990396
1,reinit_time,0.004800000000250293,0.007332121112311673,0.0,0.01600000000325963,0.0,0.0,0.011999999999716238
1,batch_time,2.4343999999997323,0.6312817437563341,1.5159999999996217,3.6409999999996217,2.3359999999993306,2.089999999999236,2.449000000000524
2,hypervolume,15.057847361244848,11.577010220042613,0.0,39.408295757549844,13.041916008430064,6.115163854034306,20.402319257016906
2,fit_time,0.040599999999903956,0.010613199329544446,0.030999999999039574,0.06299999999828287,0.0389999999988504,0.030999999999039574,0.0470000000022992
2,optimize_time,2.779599999999482,0.6012518939678625,1.6409999999996217,3.5469999999986612,2.874999999998181,2.323999999998705,3.238250000001244
2,reinit_time,0.0030999999999039574,0.006204030947508122,0.0,0.01599999999962165,0.0,0.0,0.0
2,batch_time,2.82329999999929,0.5994262339940758,1.6869999999980791,3.5940000000009604,2.9139999999988504,2.3869999999997162,3.2692500000002838
3,hypervolume,23.70247712291475,14.202507218348911,2.570682015546119,43.801478782592476,26.738028515456495,12.044889624781247,33.47362586633159
3,fit_time,0.03900000000103319,0.007615773104931458,0.030999999999039574,0.0470000000022992,0.03900000000066939,0.031250000002728484,0.04674999999861029
3,optimize_time,2.9250999999992926,0.4938488533952663,1.8130000000019209,3.5790000000015425,3.05449999999837,2.726499999997941,3.254249999999047
3,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,batch_time,2.964100000000326,0.4911945541232005,1.8590000000003783,3.625,3.0860000000011496,2.7697500000003856,3.2972500000014406
4,hypervolume,38.184130993743864,13.244579518107054,4.471862505854961,52.19190578939232,40.70821236911389,35.02691639964911,47.55447724293358
4,fit_time,0.0375,0.00756637297562235,0.030999999999039574,0.0470000000022992,0.03200000000106229,0.030999999999039574,0.04674999999861029
4,optimize_time,3.656300000000192,0.9215248287491324,2.5319999999992433,5.172000000002299,3.507499999999709,2.9182499999997162,4.097500000000764
4,reinit_time,0.0014999999999417923,0.004499999999825377,0.0,0.014999999999417923,0.0,0.0,0.0
4,batch_time,3.6953000000001337,0.9188512447626729,2.5790000000015425,5.203000000001339,3.5389999999988504,2.9644999999982247,4.144250000002103
5,hypervolume,41.6530820816211,14.179183606874576,4.471862505854961,52.27837320171952,47.931623487374026,39.83619795059891,50.749456061776456
5,fit_time,0.040600000000267755,0.007644605940967166,0.030999999999039574,0.0470000000022992,0.04649999999855936,0.031250000002728484,0.046999999998661224
5,optimize_time,4.631199999999808,1.6503962433312223,2.7189999999973224,8.875,4.054500000000189,3.8245000000015352,5.2775000000001455
5,reinit_time,0.006400000000212458,0.007838367177166376,0.0,0.01600000000325963,0.0,0.0,0.01599999999962165
5,batch_time,4.678200000000288,1.6526529460232577,2.7659999999996217,8.921999999998661,4.101500000000669,3.8635000000003856,5.336500000002161
6,hypervolume,46.2665698424961,9.23683090800412,22.96660720132537,53.93329078876911,50.12359828714033,41.75879895995672,52.42306245921306
6,fit_time,0.03890000000028522,0.007905061669399726,0.030999999999039574,0.0470000000022992,0.038500000000567525,0.03099999999994907,0.046999999998661224
6,optimize_time,5.614099999998871,2.150365664253745,2.827999999997701,9.562999999998283,4.82799999999952,4.374999999998181,6.422249999998712
6,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,batch_time,5.652999999999156,2.148803481010404,2.875,9.59400000000096,4.866499999998268,4.421999999999571,6.45325000000048
7,hypervolume,49.36189172196127,5.513382944018314,38.9723413845026,55.27170535385761,51.08415478818911,46.598438075377274,53.739935139767724
7,fit_time,0.043600000000878936,0.006311893534388664,0.031000000002677552,0.0470000000022992,0.046999999998661224,0.0459999999984575,0.0470000000022992
