iteration,metric,mean,std,min,max,median,q25,q75
0,hypervolume,0.6062667983272078,1.8188003949816234,0.0,6.062667983272077,0.0,0.0,0.0
0,fit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,optimize_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,batch_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,hypervolume,1.8127905443962118,2.4070907816924314,0.0,8.257491589971217,1.38051336215479,0.0,2.369795709893773
1,fit_time,0.0375,0.007762087348563077,0.030999999999039574,0.0470000000022992,0.031500000000960426,0.030999999999039574,0.046999999998661224
1,optimize_time,1.739100000000326,0.26555844931062184,1.3909999999996217,2.297000000002299,1.6954999999998108,1.558749999999236,1.9215000000003783
1,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,batch_time,1.776600000000326,0.26283576621123916,1.4380000000019209,2.3280000000013388,1.7345000000004802,1.5905000000011569,1.9644999999991342
2,hypervolume,9.311522043830161,10.836180536182589,0.0,31.247600749933035,2.5310199165611262,2.369795709893773,16.581484569255046
2,fit_time,0.040699999998832934,0.0075239617221441535,0.030999999999039574,0.046999999998661224,0.04649999999855936,0.0319999999992433,0.046999999998661224
2,optimize_time,1.902900000000227,0.3784057214160971,1.25,2.5310000000026776,1.8590000000003783,1.6244999999989886,2.152499999999236
2,reinit_time,0.001599999999962165,0.004799999999886495,0.0,0.01599999999962165,0.0,0.0,0.0
2,batch_time,1.9451999999990222,0.384418730033147,1.2809999999990396,2.5940000000009604,1.8984999999993306,1.6714999999976499,2.187499999998181
3,hypervolume,36.03703012932378,8.324055926287393,19.356148895682992,48.840323028638714,36.292243848702526,32.13129904745194,42.51814281730569
3,fit_time,0.039100000000325964,0.007905061670835578,0.030999999999039574,0.0470000000022992,0.03949999999895226,0.030999999999039574,0.0470000000022992
3,optimize_time,2.079899999999907,0.29542662371472483,1.485000000000582,2.5309999999990396,2.0469999999986612,1.9495000000015352,2.2814999999991414
3,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,batch_time,2.120600000000195,0.29774324509553685,1.5319999999992433,2.562999999998283,2.0859999999993306,1.9805000000005748,2.340500000001157
4,hypervolume,42.09857496731264,8.320183512227496,26.62698503258419,50.86026474497718,46.288834716221,35.670906947228026,49.072778538544625
4,fit_time,0.039099999999962165,0.007905061669735678,0.030999999999039574,0.0470000000022992,0.03949999999895226,0.03099999999994907,0.046999999998661224
4,optimize_time,2.384299999999712,0.2794322994936922,2.0459999999984575,2.8909999999996217,2.3125,2.1639999999988504,2.5625
4,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,batch_time,2.423399999999674,0.2785305010227622,2.0929999999971187,2.937999999998283,2.35950000000048,2.207000000001244,2.5934999999990396
5,hypervolume,46.459116965486935,6.5127667870207615,35.752125470078184,53.85979181079684,49.43586840501267,40.955682822694556,51.42937079367921
5,fit_time,0.040600000000631555,0.007644605940510313,0.030999999999039574,0.0470000000022992,0.04649999999855936,0.031250000002728484,0.046999999998661224
5,optimize_time,2.7434999999997673,0.7702412933613489,1.9370000000017171,4.764999999999418,2.422000000002299,2.288750000001528,2.980249999996886
5,reinit_time,0.001599999999962165,0.004799999999886495,0.0,0.01599999999962165,0.0,0.0,0.0
5,batch_time,2.785700000000361,0.7698328454935957,1.9840000000003783,4.812000000001717,2.4685000000008586,2.332000000001244,3.0232499999992797
6,hypervolume,50.18291086471482,3.8171339971374185,42.87216291146827,54.61990589289238,50.89126868256544,47.66010524195828,53.50614579573036
6,fit_time,0.03920000000034633,0.007807688518160011,0.030999999999039574,0.0470000000022992,0.03950000000077125,0.03125000000181899,0.046999999998661224
6,optimize_time,2.881199999999444,0.20927340968194666,2.5159999999996217,3.110000000000582,2.9375,2.7927499999996144,3.0579999999981737
6,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,batch_time,2.9203999999997903,0.2092176856766171,2.561999999998079,3.1569999999992433,2.9770000000025902,2.8277499999985594,3.0900000000001455
7,hypervolume,51.45799911371714,3.9356882705816005,43.383454074059834,55.344752422629824,52.77246706516001,50.21526079709513,54.51803464115392
7,fit_time,0.04220000000022992,0.006910861017233949,0.030999999999039574,0.0470000000022992,0.04649999999855936,0.035500000001775334,0.04700000000138971
7,optimize_time,3.543699999999808,1.1407679036516594,2.1559999999990396,5.953000000001339,3.45299999999952,2.6677499999996144,3.59375
7,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,batch_time,3.585900000000038,1.1375947828644712,2.202999999997701,5.985000000000582,3.492000000000189,2.714750000001004,3.6362499999995634
8,hypervolume,52.78374262071469,3.331319951734899,43.91332749807346,55.87946793209365,54.17826683728036,52.012148886772394,54.824234265766414
8,fit_time,0.03920000000034633,0.007807688518905528,0.030999999999039574,0.0470000000022992,0.03950000000077125,0.031249999999090505,0.04700000000138971
8,optimize_time,3.959200000000055,1.2494913204980984,2.311999999998079,5.812000000001717,3.6634999999987485,3.1052500000014334,5.113250000000335
8,reinit_time,0.0047000000002299204,0.007184010022634477,0.0,0.01600000000325963,0.0,0.0,0.011249999999563443
8,batch_time,4.003100000000631,1.2528273983273301,2.3440000000009604,5.843000000000757,3.7110000000011496,3.1522500000000946,5.168250000001535
9,hypervolume,54.14845580060783,2.1627025468214955,48.258236136338816,56.27572244662436,54.62683501539431,54.28520378452615,55.209164155553054
9,fit_time,0.03749999999927241,0.007566372974708813,0.030999999999039574,0.046999999998661224,0.03200000000106229,0.030999999999039574,0.04674999999861029
9,optimize_time,4.739100000000326,2.1141272170803815,2.764999999999418,8.953000000001339,3.5314999999991414,3.1017500000007203,5.953500000000531
9,reinit_time,0.00319999999992433,0.00639999999984866,0.0,0.01599999999962165,0.0,0.0,0.0
9,batch_time,4.779799999999523,2.113276262110765,2.812999999998283,9.0,3.570499999997992,3.144749999999476,5.996000000000095
10,hypervolume,54.95938057752115,1.3381705057782842,51.786023209292495,56.729049595310926,55.47065445002919,54.83453543646007,55.574342251588426
10,fit_time,0.04050000000024738,0.00776208734764914,0.030999999999039574,0.0470000000022992,0.04649999999855936,0.031000000002677552,0.046999999998661224
10,optimize_time,4.12200000000048,1.4000519276085237,2.813000000001921,7.46900000000096,3.492500000000291,3.1445000000003347,4.914250000002539
10,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,batch_time,4.164000000000669,1.4003102513369028,2.860000000000582,7.515999999999622,3.5310000000008586,3.187500000001819,4.96100000000115
