iteration,metric,mean,std,min,max,median,q25,q75
0,hypervolume,0.22942099431563978,0.6775747310532818,0.0,2.2619402635178196,0.0,0.0,0.0
0,fit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,optimize_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,batch_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,hypervolume,3.0978928605820046,6.225621072645024,0.0,21.469645642797296,1.1848978549468865,0.0,2.369795709893773
1,fit_time,0.04039999999986321,0.007683749084884495,0.030999999999039574,0.0470000000022992,0.0459999999984575,0.03099999999994907,0.046999999998661224
1,optimize_time,3.6690999999998892,0.16337714038428255,3.5,4.01600000000326,3.625500000000102,3.5549999999993815,3.6994999999978972
1,reinit_time,0.0014999999999417923,0.004499999999825377,0.0,0.014999999999417923,0.0,0.0,0.0
1,batch_time,3.7109999999996943,0.16319007322826629,3.5459999999984575,4.062000000001717,3.6644999999989523,3.585999999998421,3.7502499999991414
2,hypervolume,13.939314804447179,14.93187937803001,0.0,42.754211501527536,6.92224952950998,0.5924489274734432,26.550805968365797
2,fit_time,0.03569999999999709,0.007184010022158461,0.030999999999039574,0.0470000000022992,0.031000000000858563,0.030999999999039574,0.04224999999951251
2,optimize_time,3.7752000000004045,0.3047296506736375,3.3909999999996217,4.35899999999674,3.7190000000009604,3.538750000001528,3.9305000000013024
2,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,batch_time,3.8140000000003056,0.30626687708612294,3.437999999998283,4.389999999999418,3.750000000001819,3.5817500000002838,3.965500000001157
3,hypervolume,22.41250634403173,18.145172231666972,0.0,47.713833039864475,29.818853894662325,2.369795709893773,34.56288735590948
3,fit_time,0.03589999999967404,0.007063285354710314,0.030999999999039574,0.0470000000022992,0.03149999999914144,0.030999999999039574,0.04249999999956344
3,optimize_time,3.614100000000326,0.21255514578540077,3.062000000001717,3.8590000000003783,3.6484999999993306,3.6167500000001382,3.6922500000009677
3,reinit_time,0.00319999999992433,0.00639999999984866,0.0,0.01599999999962165,0.0,0.0,0.0
3,batch_time,3.6531999999999245,0.21409754786010837,3.0940000000009604,3.9059999999990396,3.679999999998472,3.6605000000017753,3.738249999999425
4,hypervolume,32.11017992044248,16.258292186294565,0.8182404531939138,47.713833039864475,37.244914329561766,29.842097282593354,43.53675715650658
