iteration,metric,mean,std,min,max,median,q25,q75
0,hypervolume,2.1086411538189944,6.325923461456983,0.0,21.086411538189942,0.0,0.0,0.0
0,fit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,optimize_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,batch_time,0.0014999999999417923,0.004499999999825377,0.0,0.014999999999417923,0.0,0.0,0.0
1,hypervolume,6.789778791815304,8.321120643520024,0.0,22.465777648572637,2.369795709893773,0.0,10.086708251377704
1,fit_time,0.038799999999537246,0.014427751037874609,0.030999999999039574,0.07800000000133878,0.030999999999039574,0.030999999999039574,0.04224999999951251
1,optimize_time,2.4689000000009402,0.2799715878439525,2.172000000002299,3.110000000000582,2.4140000000006694,2.2539999999999054,2.597500000000764
1,reinit_time,0.0014999999999417923,0.004499999999825377,0.0,0.014999999999417923,0.0,0.0,0.0
1,batch_time,2.509200000000419,0.2866732634905062,2.2180000000007567,3.188000000001921,2.445000000001528,2.2969999999986612,2.6284999999998035
2,hypervolume,16.687288789937746,15.01445978260923,0.0,44.0110120596016,14.12793403307237,2.7891415838995215,26.55919129402656
2,fit_time,0.039099999999234566,0.007905061669744883,0.030999999999039574,0.0470000000022992,0.03949999999895226,0.030999999999039574,0.046999999998661224
2,optimize_time,2.5374000000003436,0.3241747059847387,1.9530000000013388,3.172000000002299,2.5859999999993306,2.374499999999898,2.707250000001295
2,reinit_time,0.0032000000002881277,0.0064000000005762555,0.0,0.01600000000325963,0.0,0.0,0.0
2,batch_time,2.579699999999866,0.3304273142465827,1.9840000000003783,3.235000000000582,2.625,2.42174999999952,2.7542499999999563
3,hypervolume,27.711202881698586,17.954022082191788,2.369795709893773,46.95795508833992,34.33762309986618,7.393791194563489,42.818930571939205
3,fit_time,0.03749999999927241,0.007762087348375603,0.030999999999039574,0.0470000000022992,0.03149999999914144,0.030999999999039574,0.046999999998661224
3,optimize_time,2.925000000000364,0.24812698361954413,2.577999999997701,3.514999999999418,2.937000000001717,2.7385000000003856,3.019750000001295
3,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,batch_time,2.962499999999636,0.2506711989835611,2.625,3.561999999998079,2.9689999999991414,2.769499999999425,3.066500000000815
4,hypervolume,42.05055687894871,6.706649147274183,26.747409557986863,50.85326496197099,42.72841780267012,38.690116327333236,46.80915888619434
4,fit_time,0.04070000000028813,0.007523961722637344,0.030999999999039574,0.0470000000022992,0.04649999999855936,0.032000000000152795,0.04700000000138971
4,optimize_time,3.006199999999808,0.2646608395660475,2.75,3.5469999999986612,2.8989999999994325,2.847000000000662,3.0272499999982756
4,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,batch_time,3.046900000000096,0.26396569852806484,2.797000000002299,3.577999999997701,2.938000000001921,2.8789999999999054,3.0742499999978463
5,hypervolume,45.643146486702136,5.305910879708824,36.299305502735834,52.485445175780164,47.052773979783694,42.065825203559385,50.276653235726755
5,fit_time,0.04070000000028813,0.007720751259055473,0.030999999999039574,0.0470000000022992,0.046999999998661224,0.03125,0.04700000000138971
5,optimize_time,3.4045999999998457,0.34452407753250164,3.0159999999996217,4.061999999998079,3.304500000000189,3.2027499999985594,3.4879999999993743
5,reinit_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,batch_time,3.4453000000001337,0.34529032711530644,3.0469999999986612,4.092999999997119,3.3514999999988504,3.2497500000008586,3.531250000001819
6,hypervolume,49.165247257808275,4.286058833538882,38.976289391962496,53.81700938656365,51.03820638880324,47.57445217183849,51.51366338842311
6,fit_time,0.038999999999578,0.008000000000538422,0.030999999999039574,0.0470000000022992,0.0389999999988504,0.030999999999039574,0.046999999998661224
